codanum,autovpkcodastr,autovbycoda,mismatchN,mismatchpct,meandist_pk1,meandist_pk2,meandiff_pk1,meandiff_pk2,focal,whale,codatype,handv
8331,aiaaa,?,1,0.2,351.5625,,234.375,,True,SOURSOP,5R1,a
8337,aaaaa,a,0,0.0,175.78125,,58.59375,,True,SOURSOP,5R1,a
8338,aaaaa,a,0,0.0,0.0,,0.0,,True,SOURSOP,5R1,a
8339,aaaaa,a,0,0.0,175.78125,,58.59375,,True,SOURSOP,5R1,a
8340,aaaaa,a,0,0.0,234.375,,175.78125,,True,SOURSOP,5R1,a
8341,aaaaa,a,0,0.0,234.375,,58.59375,,True,SOURSOP,5R1,a
8342,aaii,?,2,0.5,937.5,,1015.625,,True,SOPH,4-NOISE,
8343,aaaaa,a,0,0.0,0.0,,0.0,,True,JOCASTA,1+1+3,a
8344,aaaaa,a,0,0.0,0.0,,0.0,,True,JOCASTA,1+1+3,a
8345,aaaaa,a,0,0.0,58.59375,,58.59375,,True,JOCASTA,1+1+3,a
8346,aaaaa,a,0,0.0,234.375,,58.59375,,True,JOCASTA,1+1+3,a
8347,aaaaa,a,0,0.0,292.96875,,175.78125,,True,JOCASTA,1+1+3,a
8348,aaaaa,a,0,0.0,292.96875,,175.78125,,True,JOCASTA,1+1+3,a
8349,aaaaa,a,0,0.0,117.1875,,117.1875,,True,JOCASTA,1+1+3,a
8350,aaaaa,a,0,0.0,58.59375,,58.59375,,True,JOCASTA,1+1+3,a
8351,aaaaa,a,0,0.0,351.5625,,468.75,,True,JOCASTA,1+1+3,a
8352,aaaai,?,1,0.2,996.09375,,468.75,,True,JOCASTA,1+1+3,a
8353,aaaaa,a,0,0.0,234.375,,117.1875,,True,JOCASTA,1+1+3,a
8354,aaaaa,a,0,0.0,117.1875,,117.1875,,True,JOCASTA,1+1+3,a
8355,aaaaa,a,0,0.0,175.78125,,58.59375,,True,JOCASTA,1+1+3,a
8371,aaaaa,a,0,0.0,644.53125,,351.5625,,True,JOCASTA,1+1+3,a
8372,aaaaa,a,0,0.0,0.0,,0.0,,True,JOCASTA,1+1+3,a
8373,aaaaa,a,0,0.0,175.78125,,175.78125,,True,JOCASTA,1+1+3,a
8374,iaaiii,?,2,0.3333333333333333,703.125,,750.0,,True,JOCASTA,6-NOISE,a
8375,aaaaa,a,0,0.0,292.96875,,117.1875,,True,JOCASTA,1+1+3,a
8383,aaaaa,a,0,0.0,117.1875,,234.375,,True,JOCASTA,5R1,a
8384,aaaaa,a,0,0.0,175.78125,,117.1875,,True,JOCASTA,5R1,a
8385,aaaaa,a,0,0.0,117.1875,,117.1875,,True,JOCASTA,5R1,a
8386,aaaaa,a,0,0.0,234.375,,58.59375,,True,JOCASTA,5R1,a
8387,aaaaa,a,0,0.0,0.0,,0.0,,True,JOCASTA,5R1,a
8388,aaaaa,a,0,0.0,58.59375,,117.1875,,True,JOCASTA,5R1,a
8389,aaaaa,a,0,0.0,58.59375,,117.1875,,True,JOCASTA,5R1,a
8390,aaaaa,a,0,0.0,175.78125,,58.59375,,True,JOCASTA,1+1+3,a
8391,aaaaa,a,0,0.0,234.375,,58.59375,,True,JOCASTA,1+1+3,a
8392,aaaaa,a,0,0.0,234.375,,58.59375,,True,JOCASTA,1+1+3,a
8393,aaa,a,0,0.0,234.375,,117.1875,,True,LADYO,3D,a
8394,aaa,a,0,0.0,234.375,,117.1875,,True,LADYO,3D,a
8395,aaa,a,0,0.0,351.5625,,234.375,,True,LADYO,3D,a
8396,aaa,a,0,0.0,117.1875,,117.1875,,True,LADYO,3D,a
8397,aaa,a,0,0.0,0.0,,0.0,,True,LADYO,3D,a
8398,aaa,a,0,0.0,234.375,,117.1875,,True,LADYO,3D,a
8399,aaa,a,0,0.0,0.0,,0.0,,True,LADYO,3D,a
8438,aaaaa,a,0,0.0,585.9375,,410.15625,,True,,1+1+3,
8439,aaaaa,a,0,0.0,234.375,,292.96875,,True,,1+1+3,
8440,aaaaa,a,0,0.0,175.78125,,117.1875,,True,,1+1+3,
8441,aaaaa,a,0,0.0,234.375,,234.375,,True,,1+1+3,
8442,aaaii,?,2,0.4,1113.28125,,820.3125,,True,,1+1+3,
8443,aiaaa,?,1,0.2,1230.46875,,937.5,,True,,1+1+3,
8444,iaaaa,?,1,0.2,2167.96875,,820.3125,,True,,1+1+3,
8445,aaaaa,a,0,0.0,292.96875,,527.34375,,True,,1+1+3,
8446,aaaaa,a,0,0.0,175.78125,,234.375,,True,,1+1+3,
8447,aaaaa,a,0,0.0,234.375,,292.96875,,True,,1+1+3,
8448,aaaaa,a,0,0.0,292.96875,,292.96875,,True,,1+1+3,
8449,aaaaa,a,0,0.0,292.96875,,175.78125,,True,,1+1+3,
8450,aaa,a,0,0.0,585.9375,,820.3125,,True,,3R,
8451,aaa,a,0,0.0,234.375,,117.1875,,True,,3R,
8452,aaaaa,a,0,0.0,351.5625,,292.96875,,True,,1+1+3,
8453,aaaaa,a,0,0.0,820.3125,,234.375,,True,,1+1+3,
8454,aaaaa,a,0,0.0,937.5,,351.5625,,True,,1+1+3,
8471,iiiii,i,0,0.0,117.1875,175.78125,58.59375,175.78125,True,,1+1+3,
8472,aaiii,?,2,0.4,410.15625,,175.78125,,True,,1+1+3,
8473,iaiaa,?,2,0.4,585.9375,,410.15625,,True,,1+1+3,
8474,aaaaa,a,0,0.0,175.78125,,117.1875,,True,,1+1+3,
8475,aaaaa,a,0,0.0,175.78125,,117.1875,,True,,1+1+3,
8476,aaaaaa,a,0,0.0,140.625,,187.5,,True,,6-NOISE,
8477,iaaaa,?,1,0.2,1171.875,,292.96875,,True,,1+1+3,
8478,aiaii,?,2,0.4,351.5625,,703.125,,True,,1+1+3,
8479,aiaaa,?,1,0.2,234.375,,292.96875,,True,,5R2,
8480,iaaaa,?,1,0.2,117.1875,,234.375,,True,,5R2,
8481,iiiaa,?,2,0.4,117.1875,,175.78125,,True,,5R2,
8482,iiiai,?,1,0.2,0.0,,0.0,,True,,5R2,
8483,aaaaa,a,0,0.0,0.0,,0.0,,True,,5R2,
8504,aaaaa,a,0,0.0,644.53125,,234.375,,True,,1+1+3,
8505,aaaaa,a,0,0.0,58.59375,,117.1875,,True,,1+1+3,
8506,iiiai,?,1,0.2,410.15625,,351.5625,,True,,1+1+3,
8507,iiaii,?,1,0.2,937.5,,1289.0625,,True,,5-NOISE,
8508,iiiaa,?,2,0.4,0.0,,0.0,,True,,1+1+3,
8509,iiiii,i,0,0.0,58.59375,996.09375,58.59375,351.5625,True,,1+1+3,
8510,aaaaa,a,0,0.0,0.0,,0.0,,True,,1+1+3,
8511,aiaaa,?,1,0.2,1347.65625,,585.9375,,True,,1+1+3,
8512,aaaaa,a,0,0.0,585.9375,,175.78125,,True,,1+1+3,
8513,aaaaa,a,0,0.0,234.375,,58.59375,,True,,1+1+3,
8514,aaaaa,a,0,0.0,117.1875,,117.1875,,True,,1+1+3,
8515,iaaaa,?,1,0.2,234.375,,58.59375,,True,,1+1+3,
8516,aaaaaaaa,a,0,0.0,1238.8392857142858,,234.375,,True,,8i,
8517,aaaaa,a,0,0.0,0.0,,0.0,,True,,5R1,
8518,aaaaa,a,0,0.0,0.0,,0.0,,True,,5R1,
8519,aaaaa,a,0,0.0,0.0,,0.0,,True,,5R1,
8520,aaaaa,a,0,0.0,585.9375,,234.375,,True,,5R1,
8521,aaaaa,a,0,0.0,351.5625,,175.78125,,True,,5R1,
8522,aaaaa,a,0,0.0,234.375,,234.375,,True,,5R1,
8523,aaaaa,a,0,0.0,175.78125,,58.59375,,True,,5R1,
8524,aaaaa,a,0,0.0,878.90625,,234.375,,True,,5R1,
8525,aaaaa,a,0,0.0,410.15625,,117.1875,,True,,5R1,
8526,aaaaa,a,0,0.0,351.5625,,117.1875,,True,,5R1,
8527,aaaaa,a,0,0.0,175.78125,,58.59375,,True,,5R1,
8528,aaaaa,a,0,0.0,820.3125,,292.96875,,True,,5R1,
8529,aaaaa,a,0,0.0,58.59375,,117.1875,,True,,5R1,
8530,aaaaa,a,0,0.0,117.1875,,175.78125,,True,,5R1,
8531,aiiaaaa,?,2,0.2857142857142857,1054.6875,,625.0,,True,,7i,
8532,aaaaaai,?,1,0.14285714285714285,1757.8125,,742.1875,,True,,7i,
8533,aaaaa,a,0,0.0,175.78125,,58.59375,,True,TBB,1+1+3,a
8534,aaaaa,a,0,0.0,351.5625,,175.78125,,True,TBB,1+1+3,a
8535,aaaaa,a,0,0.0,117.1875,,117.1875,,True,TBB,1+1+3,a
8536,aaaaa,a,0,0.0,117.1875,,234.375,,True,TBB,1+1+3,a
8537,aaaaa,a,0,0.0,58.59375,,117.1875,,True,TBB,1+1+3,a
8538,aaaaa,a,0,0.0,937.5,,292.96875,,True,TBB,1+1+3,a
8539,aaaaa,a,0,0.0,292.96875,,117.1875,,True,TBB,1+1+3,a
8540,aaaaa,a,0,0.0,292.96875,,527.34375,,True,TBB,1+1+3,a
8541,aaaaa,a,0,0.0,234.375,,292.96875,,True,TBB,1+1+3,a
8542,aaaaa,a,0,0.0,234.375,,292.96875,,True,TBB,1+1+3,a
8543,aaaaa,a,0,0.0,351.5625,,468.75,,True,TBB,1+1+3,a
8544,aaaai,?,1,0.2,117.1875,,58.59375,,True,TBB,1+1+3,a
8545,iaaaa,?,1,0.2,4160.15625,,1054.6875,,True,TBB,1+1+3,a
8546,aaaaa,a,0,0.0,410.15625,,292.96875,,True,TBB,1+1+3,a
8547,aaaaa,a,0,0.0,410.15625,,175.78125,,True,TBB,1+1+3,a
8548,aaaaa,a,0,0.0,175.78125,,58.59375,,True,TBB,1+1+3,a
8549,aaaaa,a,0,0.0,117.1875,,117.1875,,True,TBB,1+1+3,a
8550,iiiii,i,0,0.0,117.1875,703.125,117.1875,292.96875,True,TBB,1+1+3,i
8551,iiiii,i,0,0.0,117.1875,351.5625,175.78125,117.1875,True,TBB,1+1+3,i
8552,aaaaa,a,0,0.0,292.96875,,175.78125,,True,TBB,1+1+3,a
8553,aaaaa,a,0,0.0,58.59375,,117.1875,,True,TBB,1+1+3,a
8554,aaaaa,a,0,0.0,117.1875,,175.78125,,True,TBB,1+1+3,a
8555,aaaaa,a,0,0.0,58.59375,,117.1875,,True,TBB,1+1+3,a
8556,aaaaa,a,0,0.0,234.375,,292.96875,,True,TBB,1+1+3,a
8557,iiaaa,?,2,0.4,175.78125,,117.1875,,True,TBB,1+1+3,i
8558,iiaii,?,1,0.2,175.78125,,58.59375,,True,TBB,1+1+3,i
8559,iiaaa,?,2,0.4,175.78125,,58.59375,,True,TBB,1+1+3,i
8560,iiiii,i,0,0.0,117.1875,58.59375,117.1875,117.1875,True,TBB,1+1+3,i
8566,aaaaa,a,0,0.0,468.75,,351.5625,,True,TBB,1+1+3,a
8567,aaaaa,a,0,0.0,468.75,,117.1875,,True,TBB,1+1+3,a
8568,aaaaa,a,0,0.0,234.375,,175.78125,,True,TBB,1+1+3,a
8569,aaaaa,a,0,0.0,117.1875,,234.375,,True,TBB,1+1+3,a
8570,aaaaa,a,0,0.0,292.96875,,117.1875,,True,TBB,1+1+3,i
8571,iiiiai,?,1,0.16666666666666666,93.75,,140.625,,True,TBB,6-NOISE,i
8572,aaaaa,a,0,0.0,351.5625,,234.375,,True,TBB,1+1+3,a
8573,aaaaa,a,0,0.0,175.78125,,234.375,,True,TBB,1+1+3,a
8574,aaaai,?,1,0.2,761.71875,,234.375,,True,TBB,1+1+3,
8610,aaaaaaaa,a,0,0.0,904.0178571428571,,267.85714285714283,,True,TBB,8i,a
8611,aaaaa,a,0,0.0,175.78125,,58.59375,,True,TBB,5R1,a
8612,aaaaa,a,0,0.0,292.96875,,175.78125,,True,TBB,5R1,a
8613,aaaaa,a,0,0.0,175.78125,,58.59375,,True,TBB,5R1,a
8614,aaaaa,a,0,0.0,410.15625,,117.1875,,True,TBB,5R1,a
8615,aaaaa,a,0,0.0,410.15625,,175.78125,,True,TBB,5R1,a
8616,aaaaa,a,0,0.0,0.0,,0.0,,True,TBB,5R1,a
8617,aaaaa,a,0,0.0,175.78125,,175.78125,,True,TBB,5R1,a
8618,aaaaa,a,0,0.0,527.34375,,175.78125,,True,TBB,5R1,a
8619,aaaaa,a,0,0.0,58.59375,,117.1875,,True,TBB,5R1,a
8620,aaaaa,a,0,0.0,351.5625,,117.1875,,True,TBB,5R1,a
8621,aaaaa,a,0,0.0,234.375,,234.375,,True,TBB,5R1,a
8622,aaaaa,a,0,0.0,703.125,,234.375,,True,TBB,5R1,a
8623,aaaaa,a,0,0.0,0.0,,0.0,,True,TBB,5R1,a
8624,aaaaa,a,0,0.0,117.1875,,175.78125,,True,TBB,5R1,a
8625,aiaaaaa,?,1,0.14285714285714285,1640.625,,1406.25,,True,TBB,7i,a
8626,aaaaaai,?,1,0.14285714285714285,1875.0,,898.4375,,True,TBB,7i,a
8627,aaaaa,a,0,0.0,117.1875,,117.1875,,True,JOCASTA,5R1,a
8628,aaaaai,?,1,0.16666666666666666,609.375,,656.25,,True,JOCASTA,6i,a
8629,aaaaa,a,0,0.0,58.59375,,58.59375,,True,JOCASTA,5R1,a
8630,aaaaa,a,0,0.0,234.375,,58.59375,,True,JOCASTA,5R1,a
8631,aaaaa,a,0,0.0,117.1875,,58.59375,,True,JOCASTA,1+1+3,i
8632,aaaaa,a,0,0.0,175.78125,,58.59375,,True,JOCASTA,1+1+3,i
8633,aaaaa,a,0,0.0,527.34375,,234.375,,True,JOCASTA,1+1+3,
8634,aaaaa,a,0,0.0,703.125,,234.375,,True,JOCASTA,1+1+3,
8635,aaaaa,a,0,0.0,117.1875,,117.1875,,True,JOCASTA,1+1+3,
8636,iiiii,i,0,0.0,0.0,234.375,0.0,234.375,True,JOCASTA,1+1+3,i
8637,aaaaa,a,0,0.0,58.59375,,58.59375,,True,JOCASTA,1+1+3,i
8638,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,JOCASTA,1+1+3,i
8639,iiiia,?,1,0.2,585.9375,,585.9375,,True,JOCASTA,1+1+3,i
8640,iiaaa,?,2,0.4,1933.59375,,644.53125,,True,JOCASTA,1+1+3,i
8641,iiiiiii,i,0,0.0,234.375,742.1875,39.0625,234.375,True,JOCASTA,7D2,i
8643,aaaaaa,a,0,0.0,328.125,,234.375,,True,JOCASTA,6i,a
8644,aaaaa,a,0,0.0,703.125,,175.78125,,True,JOCASTA,5R1,a
8645,iaaaa,?,1,0.2,117.1875,,175.78125,,True,JOCASTA,5R1,a
8646,iaaaa,?,1,0.2,1699.21875,,703.125,,True,JOCASTA,5R1,a
8647,aaaaa,a,0,0.0,351.5625,,175.78125,,True,JOCASTA,5R1,a
8648,iaaaa,?,1,0.2,1289.0625,,351.5625,,True,JOCASTA,5R1,a
8649,iaaaa,?,1,0.2,1171.875,,292.96875,,True,JOCASTA,5R1,a
8650,aaaaa,a,0,0.0,234.375,,58.59375,,True,JOCASTA,5R1,a
8651,iaaaa,?,1,0.2,2929.6875,,820.3125,,True,JOCASTA,5R1,a
8652,aaaaa,a,0,0.0,292.96875,,175.78125,,True,JOCASTA,5R1,a
8653,aaaaa,a,0,0.0,234.375,,58.59375,,True,JOCASTA,5R1,a
8654,aaaaa,a,0,0.0,351.5625,,117.1875,,True,JOCASTA,5R1,a
8667,aaaaa,a,0,0.0,644.53125,,292.96875,,True,JOCASTA,5R1,a
8668,aaaaa,a,0,0.0,234.375,,58.59375,,True,JOCASTA,5R1,a
8669,aaaaa,a,0,0.0,175.78125,,58.59375,,True,JOCASTA,5R1,a
8670,aaaaa,a,0,0.0,58.59375,,117.1875,,True,JOCASTA,5R1,a
8837,aaaaaaaa,a,0,0.0,66.96428571428571,,33.482142857142854,,True,LAIUS,8R,a
8838,aaaaaaaaaa,a,0,0.0,52.083333333333336,,52.083333333333336,,True,LAIUS,10R,a
8839,aaaaaaaaa,a,0,0.0,175.78125,,117.1875,,True,LAIUS,9R,a
8840,iiiii,i,0,0.0,0.0,351.5625,0.0,527.34375,True,LAIUS,1+1+3,i
8841,iiiii,i,0,0.0,0.0,58.59375,0.0,117.1875,True,LAIUS,1+1+3,i
8842,iiiii,i,0,0.0,468.75,292.96875,117.1875,175.78125,True,LAIUS,1+1+3,i
8843,iiiii,i,0,0.0,117.1875,410.15625,117.1875,234.375,True,LAIUS,1+1+3,i
8844,iiiii,i,0,0.0,58.59375,351.5625,117.1875,117.1875,True,LAIUS,1+1+3,i
8845,iiiii,i,0,0.0,0.0,234.375,0.0,292.96875,True,LAIUS,1+1+3,i
8846,iaiia,?,2,0.4,820.3125,,996.09375,,True,LAIUS,1+1+3,
8854,aaaai,?,1,0.2,410.15625,,468.75,,True,LAIUS,1+1+3,a
8855,aaaaa,a,0,0.0,234.375,,58.59375,,True,LAIUS,1+1+3,a
8856,iaaaa,?,1,0.2,234.375,,58.59375,,True,LAIUS,1+1+3,a
8857,iaaai,?,2,0.4,1171.875,,761.71875,,True,LAIUS,1+1+3,a
8858,iiaaa,?,2,0.4,468.75,,820.3125,,True,LAIUS,1+1+3,a
8859,iaaaa,?,1,0.2,0.0,,0.0,,True,LAIUS,1+1+3,a
8860,aaaaa,a,0,0.0,58.59375,,117.1875,,True,LAIUS,1+1+3,a
